customer_id,address_surragate_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation
1446,1446,Gabriello,Nell,Male,1987-04-15,Engineer I,Manufacturing,Mass Customer,N,No,2
1447,1447,Renaldo,Maudsley,Male,1996-06-16,Civil Engineer,Manufacturing,Mass Customer,N,No,9
1448,1448,Hinze,Bullent,Male,1988-08-09,VP Product Management,Property,Mass Customer,N,No,8
1449,1449,Ashly,Abramamovh,Female,1967-08-26,Staff Accountant IV,,High Net Worth,N,No,8
1450,1450,Floris,Dunkerley,Female,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,9
1451,1451,Courtney,Meas,Female,1977-02-01,Junior Executive,Argiculture,Mass Customer,N,Yes,7
1452,1452,Zachery,Hamber,Male,1955-12-31,Safety Technician III,Retail,Mass Customer,N,No,4
1453,1453,Ahmed,,Male,1977-07-30,Computer Systems Analyst I,Health,High Net Worth,N,No,8
1454,1454,Caesar,Wattam,Male,1979-04-07,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,6
1455,1455,Cleo,,Female,1992-07-26,Software Engineer I,Property,Affluent Customer,N,No,8
1456,1456,Berkie,Croall,Male,1964-12-11,Health Coach II,Property,Mass Customer,N,Yes,9
1457,1457,Leonore,Slixby,Female,1978-08-20,Speech Pathologist,,Affluent Customer,N,Yes,9
1458,1458,Ashley,Behneke,Male,1956-10-22,Account Representative IV,Telecommunications,Affluent Customer,N,No,6
1459,1459,Haydon,Berkery,Male,1998-06-16,Senior Sales Associate,Manufacturing,Mass Customer,N,No,9
1460,1460,Morley,Shutt,Male,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,9
1461,1461,Earl,Skeels,Male,1957-01-04,,Retail,Mass Customer,N,Yes,5
1462,1462,Omero,Hauxley,Male,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,8
1463,1463,Willie,Landsberg,Male,1965-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,8
1464,1464,Mac,Leguay,Male,1984-10-03,Office Assistant II,,Affluent Customer,N,Yes,9
1465,1465,Wilona,Osgood,Female,1971-02-18,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,10
1466,1466,Cyndia,Gull,Female,1998-01-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,8
1467,1467,Alysia,Cantrill,Female,1975-12-16,,Manufacturing,Mass Customer,N,Yes,9
1468,1468,Adaline,Hayles,Female,1978-01-10,Financial Advisor,Financial Services,Mass Customer,N,No,9
1469,1469,Shermy,,Male,1957-06-29,Financial Advisor,Financial Services,Affluent Customer,N,Yes,5
1470,1470,Albie,Pach,Male,1995-12-04,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,5
1471,1471,Berri,Farr,Female,1978-02-24,,Financial Services,Mass Customer,N,No,6
1472,1472,Demeter,Robbeke,Female,1964-03-03,Environmental Specialist,Financial Services,Mass Customer,N,No,4
1473,1473,Darrick,Feake,Male,1960-04-21,VP Product Management,,Mass Customer,N,Yes,3
1474,1474,Farley,Rosen,Male,1986-05-27,Structural Analysis Engineer,Health,Mass Customer,N,Yes,2
1475,1475,Aristotle,Jess,Male,1985-07-21,Recruiting Manager,Retail,Affluent Customer,N,Yes,6
1476,1476,Vaughn,Browse,Male,1986-11-21,Structural Analysis Engineer,,Affluent Customer,N,Yes,7
1477,1477,Leo,Balharry,U,,Actuary,Financial Services,Mass Customer,N,Yes,3
1478,1478,Fulton,Blayney,Male,1992-12-05,VP Quality Control,Financial Services,High Net Worth,N,No,8
1479,1479,Avrom,Clougher,Male,1977-10-20,Help Desk Technician,Argiculture,Mass Customer,N,No,10
1480,1480,Bird,Diess,Female,1995-05-21,Legal Assistant,,High Net Worth,N,Yes,10
1481,1481,Ellissa,Stanney,Female,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8
1482,1482,Georas,Niesel,Male,1979-04-30,Electrical Engineer,Manufacturing,Mass Customer,N,No,4
1483,1483,Beth,Daile,Female,1971-12-11,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,5
1484,1484,Willette,Boodell,Female,1986-03-05,Administrative Assistant IV,,Mass Customer,N,No,3
1485,1485,Meredeth,Luck,Male,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,9
1486,1486,Dag,Landell,Male,1978-08-07,Geological Engineer,Manufacturing,Mass Customer,N,No,6
1487,1487,Kaela,Soppett,Female,1979-05-23,Web Designer IV,,Affluent Customer,N,Yes,5
1488,1488,Donnamarie,Andrieu,Female,1986-09-30,Assistant Manager,,Mass Customer,N,Yes,3
1489,1489,Mead,Wollard,Male,1993-05-13,Teacher,Health,Mass Customer,N,No,5
1490,1490,Lusa,Hargerie,Female,1970-01-03,Cost Accountant,Financial Services,Mass Customer,N,Yes,5
1491,1491,Agneta,Swiggs,Female,1997-08-03,Senior Sales Associate,Health,Mass Customer,N,Yes,5
1492,1492,Cordey,Tomik,Female,1980-01-11,Media Manager I,,Mass Customer,N,No,9
1493,1493,Lisabeth,Fundell,Female,1987-08-12,Engineer II,Argiculture,High Net Worth,N,No,8
1494,1494,Levon,Parlor,Male,1986-11-03,Geologist I,,Mass Customer,N,Yes,9
1495,1495,Charmion,Dobsons,Female,1989-08-14,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8
1496,1496,Cordie,Disbrow,Female,1998-05-02,Human Resources Manager,IT,Affluent Customer,N,No,7
1497,1497,Karole,Grinin,Female,1973-11-08,Marketing Assistant,Retail,High Net Worth,N,No,9
1498,1498,Janot,McGougan,Female,1989-09-27,Nurse,,Affluent Customer,N,Yes,4
1499,1499,Patton,Wrey,Male,1973-08-18,Design Engineer,Manufacturing,Mass Customer,N,Yes,10
1500,1500,Bellina,Bradberry,Female,1960-01-24,,,Mass Customer,N,No,10
1501,1501,Shelby,Trayhorn,Female,1973-07-31,Account Executive,Property,Mass Customer,N,Yes,12
1502,1502,Margalit,Handrick,Female,1990-03-26,Design Engineer,Financial Services,Affluent Customer,N,Yes,8
1503,1503,Del,Scullin,Female,1968-02-25,Media Manager III,,Affluent Customer,N,No,10
1504,1504,Coop,Corneck,Male,1975-01-03,Data Coordiator,Property,Affluent Customer,N,Yes,10
1505,1505,Cristian,Trounce,Male,1993-10-21,Recruiting Manager,Financial Services,Mass Customer,N,No,10
1506,1506,Andonis,Cochrane,Male,1958-02-21,,Property,Mass Customer,N,No,10
1507,1507,Holmes,Benkin,Male,1977-11-10,,Manufacturing,High Net Worth,N,Yes,10
1508,1508,Orv,Milland,Male,1986-08-28,Clinical Specialist,Health,Affluent Customer,N,Yes,10
1509,1509,Sibley,Janek,U,,Computer Systems Analyst I,IT,High Net Worth,N,Yes,10
1510,1510,Timmie,Chitty,Male,1959-02-05,Actuary,Financial Services,Mass Customer,N,No,10
1511,1511,Yves,Trehearne,Male,1990-07-08,Internal Auditor,Financial Services,Mass Customer,N,No,10
1512,1512,Chandler,,Male,1979-04-10,Teacher,,High Net Worth,N,No,10
1513,1513,Wendel,Cator,Male,1970-06-05,Quality Engineer,,Affluent Customer,N,Yes,10
1514,1514,Pren,Brangan,Male,1962-01-16,Professor,,Mass Customer,N,No,8
1515,1515,Dietrich,Escott,Male,1990-08-19,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8
1516,1516,Ham,Pietrusiak,Male,1967-07-12,VP Sales,IT,Affluent Customer,N,No,10
1517,1517,Murdoch,Twort,Male,1987-09-15,Operator,IT,Affluent Customer,N,No,10
1518,1518,Dallon,Greatreax,Male,1971-01-02,Safety Technician IV,Property,Affluent Customer,N,No,9
1519,1519,Marwin,Jeyness,Male,2001-11-30,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,8
1520,1520,Dillie,Wilstead,Male,1965-11-18,,Retail,Mass Customer,N,No,8
1521,1521,Pernell,Duffett,Male,1995-11-13,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,8
1522,1522,Hubie,Thunnerclef,Male,1994-06-13,Paralegal,Financial Services,Mass Customer,N,No,6
1523,1523,Brnaba,Dighton,Male,1959-09-06,Product Engineer,Financial Services,Mass Customer,N,Yes,1
1524,1524,Bonni,Drakers,Female,1975-04-29,Administrative Officer,Financial Services,Mass Customer,N,Yes,10
1525,1525,Philis,Whittam,Female,1966-07-15,Database Administrator III,Financial Services,High Net Worth,N,No,8
1526,1526,Charlie,MacKibbon,Male,1964-11-07,Editor,Manufacturing,Mass Customer,N,Yes,8
1527,1527,Gerek,Chape,Male,1997-10-15,Chemical Engineer,Manufacturing,Mass Customer,N,No,9
1528,1528,Ranee,Henriksson,Female,1984-01-01,,Manufacturing,High Net Worth,N,No,8
1529,1529,Tansy,Beltzner,Female,1986-10-21,Media Manager III,Financial Services,High Net Worth,N,Yes,10
1530,1530,Alexandr,Maylard,Male,1976-01-12,Pharmacist,Health,Mass Customer,N,Yes,9
1531,1531,Evaleen,Pusey,Female,1966-03-17,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,12
1532,1532,Marty,Wiggall,Female,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,9
1533,1533,Sonia,Rous,Female,1977-07-02,Social Worker,Health,Affluent Customer,N,Yes,8
1534,1534,Rosabelle,Hollington,Female,1998-11-30,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,8
1535,1535,Emanuel,Baukham,Male,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,9
1536,1536,Tiffany,Fanshaw,Female,1979-10-04,Software Consultant,Financial Services,Affluent Customer,N,Yes,11
1537,1537,Andres,Beranek,Male,1969-11-17,Librarian,Entertainment,Mass Customer,N,No,9
1538,1538,Ahmed,Edmondson,Male,1989-04-22,Pharmacist,Health,High Net Worth,N,Yes,10
1539,1539,Filberte,Godmer,Male,1977-11-17,Account Executive,,Mass Customer,N,Yes,10
1540,1540,Ilene,Agett,Female,1962-03-17,Mechanical Systems Engineer,Property,Mass Customer,N,Yes,10
1541,1541,Dynah,Grimes,Female,1954-12-28,Structural Engineer,Argiculture,Mass Customer,N,Yes,10
1542,1542,Sanders,Fernyhough,Male,1978-07-27,Food Chemist,Health,Mass Customer,N,Yes,10
1543,1543,Michaela,Andrasch,Female,1993-10-13,Database Administrator III,,High Net Worth,N,No,10
1544,1544,Keane,Moneypenny,Male,1963-08-22,Dental Hygienist,Health,Affluent Customer,N,Yes,10
1545,1545,Carver,Saturley,Male,1977-09-06,Associate Professor,Health,Mass Customer,N,Yes,7
1546,1546,Natalya,Moscone,Female,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,Yes,10
1547,1547,Chiquita,Billyard,Female,1990-02-26,Account Coordinator,,Mass Customer,N,Yes,12
1548,1548,Perla,Cortnay,Female,1995-02-03,,Manufacturing,Mass Customer,N,Yes,10
1549,1549,Vikki,Tett,Female,1997-08-06,,Financial Services,Affluent Customer,N,Yes,8
1550,1550,Nell,MacCafferky,Female,1986-09-12,Programmer Analyst II,IT,Mass Customer,N,Yes,8
1551,1551,Joell,Balfe,Female,1975-05-30,Computer Systems Analyst I,Entertainment,Affluent Customer,N,No,8
1552,1552,Cully,Mangeon,Male,1988-06-06,Research Associate,Entertainment,Mass Customer,N,Yes,9
1553,1553,Vanna,Matts,Female,1956-05-31,Administrative Assistant IV,Retail,High Net Worth,N,No,9
1554,1554,Land,Aarons,Male,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,10
1555,1555,Marcello,Spenclay,Male,1962-08-19,Tax Accountant,Health,High Net Worth,N,No,9
1556,1556,Bartram,Brownstein,Male,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,Yes,10
1557,1557,Efren,Castanos,Male,1975-08-14,Speech Pathologist,Financial Services,Mass Customer,N,No,9
1558,1558,Oberon,Scading,Male,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,9
1559,1559,Hilton,Gladwell,Male,1975-10-14,,Health,High Net Worth,N,Yes,4
1560,1560,Tymon,Blackstone,Male,1973-01-12,,Retail,Mass Customer,N,No,10
1561,1561,Clemens,Rawll,Male,1975-03-14,Graphic Designer,Manufacturing,Mass Customer,N,Yes,10
1562,1562,Elset,Biasio,Female,1984-07-11,Staff Scientist,,Affluent Customer,N,Yes,9
1563,1563,Crosby,Claeskens,Male,1992-03-10,Account Representative IV,Property,Mass Customer,N,No,8
1564,1564,Sascha,Tander,Female,1964-02-27,Geologist III,Retail,Mass Customer,N,No,11
1565,1565,Jay,Janiszewski,Male,1953-08-17,Sales Representative,Retail,High Net Worth,N,Yes,10
1566,1566,Stavros,Goodinson,Male,1962-01-03,Executive Secretary,Argiculture,Mass Customer,N,No,12
1567,1567,Florri,Ramsdell,Female,1971-12-16,Teacher,,Mass Customer,N,No,11
1568,1568,Bellanca,Strutz,Female,1980-05-23,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,12
1569,1569,Dave,Mews,Male,1987-06-03,Structural Analysis Engineer,,Mass Customer,N,No,12
1570,1570,Phil,Dodle,Female,1995-11-20,Staff Accountant III,Entertainment,Mass Customer,N,No,11
1571,1571,Tadeas,McUre,Male,1980-09-08,Clinical Specialist,Health,Mass Customer,N,Yes,11
1572,1572,Tam,Jahner,Male,1957-07-26,Recruiting Manager,Financial Services,High Net Worth,N,Yes,9
1573,1573,Aurea,Reubens,Female,1994-07-05,Web Designer I,Property,Mass Customer,N,Yes,11
1574,1574,Werner,Wall,Male,1995-11-15,Database Administrator I,,Affluent Customer,N,Yes,8
1575,1575,Phaidra,Jindacek,Female,1989-03-13,Design Engineer,Retail,Mass Customer,N,No,10
1576,1576,Reube,Roscrigg,Male,1985-11-10,VP Marketing,Financial Services,Mass Customer,N,No,3
1577,1577,Diannne,Teager,Female,1976-09-08,Automation Specialist I,Manufacturing,High Net Worth,N,No,6
1578,1578,Andreas,Bazely,Male,1978-04-14,,Health,High Net Worth,N,Yes,11
1579,1579,Madelaine,Siegertsz,Female,1978-01-27,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,11
1580,1580,Laird,Prover,Male,1981-06-21,Associate Professor,Retail,High Net Worth,N,No,9
1581,1581,Melessa,Delyth,Female,1974-04-13,Recruiter,Argiculture,Mass Customer,N,No,10
1582,1582,Francesco,Wasson,Male,1978-01-14,Office Assistant III,Property,Mass Customer,N,No,11
1583,1583,Krysta,O' Reagan,U,,Geologist IV,IT,Mass Customer,N,Yes,10
1584,1584,Susanetta,,Female,1992-04-27,Legal Assistant,Manufacturing,Mass Customer,N,No,11
1585,1585,Stillman,Sackur,Male,1961-04-07,Pharmacist,Health,Mass Customer,N,Yes,9
1586,1586,Madelena,Risson,Female,1985-12-27,Physical Therapy Assistant,Manufacturing,High Net Worth,N,No,5
1587,1587,Kevan,Laminman,Male,1986-08-16,Software Test Engineer III,Entertainment,Affluent Customer,N,Yes,12
1588,1588,Dukey,McCrie,Male,1983-01-28,Administrative Officer,IT,High Net Worth,N,Yes,10
1589,1589,Walker,Bartalot,Male,1989-07-08,Human Resources Manager,Health,Mass Customer,N,Yes,12
1590,1590,Crystie,Fontanet,Female,1965-12-09,Assistant Manager,Retail,Mass Customer,N,No,10
1591,1591,Fonz,Jankin,Male,1976-09-14,Operator,Manufacturing,Mass Customer,N,Yes,9
1592,1592,Thorin,Klagges,Male,1986-08-04,Software Test Engineer III,,Mass Customer,N,Yes,12
1593,1593,Tommy,Kupisz,Female,1979-10-11,Tax Accountant,IT,Mass Customer,N,No,10
1594,1594,Rolando,Amyes,Male,1981-11-26,Human Resources Manager,Property,Mass Customer,N,No,11
1595,1595,Kora,Paoli,Female,1976-02-21,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,11
1596,1596,Vinnie,Sails,Male,1969-07-01,Cost Accountant,Financial Services,High Net Worth,N,Yes,9
1597,1597,Jeffry,Slowly,Male,1977-02-01,Nurse Practicioner,Retail,Affluent Customer,N,No,9
1598,1598,Guendolen,Betterton,Female,1973-12-02,Safety Technician III,,Mass Customer,N,No,9
1599,1599,Ozzy,Silver,Male,1999-11-24,,,Affluent Customer,N,No,9
1600,1600,Priscella,Stathers,Female,1985-05-21,Senior Financial Analyst,Financial Services,High Net Worth,N,No,5
1601,1601,Nita,McCarthy,Female,1993-02-11,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,3
1602,1602,Shamus,Dennerly,Male,1979-01-09,Professor,Retail,Mass Customer,N,No,7
1603,1603,Osgood,Emerine,Male,1988-11-20,Quality Engineer,Manufacturing,Affluent Customer,N,Yes,5
1604,1604,Natale,Duinbleton,Male,1960-04-11,,Financial Services,High Net Worth,N,No,11
1605,1605,Latrena,Ker,Female,1988-03-01,,,Affluent Customer,N,No,11
1606,1606,Shayne,Ellesworthe,Female,1980-11-25,Environmental Specialist,,Affluent Customer,N,Yes,11
1607,1607,Tiffani,Van Castele,Female,1988-01-22,Marketing Assistant,Retail,Mass Customer,N,Yes,9
1608,1608,Fernande,Petzolt,Female,1958-09-21,Software Engineer III,,Mass Customer,N,Yes,4
1609,1609,Reginald,Hanwright,Male,1996-11-26,Professor,Property,Mass Customer,N,Yes,8
1610,1610,Valaree,Chisolm,Female,1955-02-10,Structural Engineer,,High Net Worth,N,Yes,6
1611,1611,Terencio,,Male,1971-11-22,Developer IV,Health,High Net Worth,N,Yes,6
1612,1612,Wendel,Headland,Male,1987-04-17,Community Outreach Specialist,Financial Services,High Net Worth,N,Yes,4
1613,1613,Ernesta,Billany,Female,1977-05-25,,Property,Mass Customer,N,No,8
1614,1614,Currie,Gimber,Male,1984-08-12,,,High Net Worth,N,No,9
1615,1615,Evvie,Crack,Female,1971-02-04,,Entertainment,Mass Customer,N,Yes,10
1616,1616,Shamus,Attenbrough,Male,1955-08-16,Media Manager II,Retail,High Net Worth,N,Yes,7
1617,1617,Jannelle,Ort,Female,1978-07-06,Compensation Analyst,Financial Services,Affluent Customer,N,No,8
1618,1618,Andee,Scardifeild,Female,1966-03-01,Senior Developer,,Mass Customer,N,No,8
1619,1619,Matteo,Hallum,Male,1971-12-22,Staff Accountant III,,Mass Customer,N,Yes,1
1620,1620,Jerrold,Bernetti,Male,1992-07-27,Structural Analysis Engineer,,High Net Worth,N,Yes,8
1621,1621,Sibley,Eliyahu,Female,1974-09-09,Social Worker,Health,Mass Customer,N,No,8
1622,1622,Pietrek,Crowe,Male,1978-05-30,Senior Quality Engineer,,High Net Worth,N,No,5
1623,1623,Katy,Taffee,Female,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,N,Yes,9
1624,1624,Hakim,Burnhard,Male,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6
1625,1625,Caryl,Clara,Male,1977-12-09,Information Systems Manager,Property,Mass Customer,N,Yes,5
1626,1626,Fanchon,Fist,Female,1979-04-19,VP Accounting,Financial Services,Mass Customer,N,No,1
1627,1627,Vladimir,Morphet,Male,1961-11-19,Librarian,Entertainment,Affluent Customer,N,No,2
1628,1628,Hermione,Brereton,U,,Assistant Manager,IT,Mass Customer,N,No,7
1629,1629,Edsel,Lester,Male,1974-08-21,VP Accounting,Financial Services,Mass Customer,N,No,4
1630,1630,Sonni,Lindstedt,Female,1984-09-16,Professor,Manufacturing,Mass Customer,N,No,11
1631,1631,Towny,Beebee,Male,1996-09-03,Speech Pathologist,Financial Services,Affluent Customer,N,No,11
1632,1632,Orbadiah,Kennicott,Male,1985-08-12,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,8
1633,1633,Ashia,Muzzi,Female,1964-07-08,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,9
1634,1634,Jordana,Beach,Female,1970-08-31,Director of Sales,Manufacturing,Affluent Customer,N,No,4
1635,1635,Indira,Robotham,Female,1971-09-02,Safety Technician IV,Financial Services,Mass Customer,N,No,10
1636,1636,Karly,Ackenhead,Female,1980-05-12,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,6
1637,1637,Timothee,Mervyn,Male,1969-02-07,Statistician II,Manufacturing,High Net Worth,N,No,4
1638,1638,Zachery,Monkhouse,Male,1992-05-12,Speech Pathologist,Financial Services,Mass Customer,N,Yes,10
1639,1639,Marna,Showers,Female,1962-12-17,,Manufacturing,Mass Customer,N,Yes,10
1640,1640,Erie,Worswick,Male,1995-02-17,Accountant I,,High Net Worth,N,Yes,9
1641,1641,Vasily,Sturgeon,Male,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,N,No,11
1642,1642,Nollie,Matteoli,Male,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12
1643,1643,Manda,Forsey,Female,1961-01-07,,Retail,Mass Customer,N,No,9
1644,1644,Gaby,Harriot,Male,1969-12-01,Speech Pathologist,Health,Mass Customer,N,No,10
1645,1645,Dal,Colquhoun,Male,1995-06-12,Research Associate,,Affluent Customer,N,Yes,8
1646,1646,Emmye,Flacke,Female,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1
1647,1647,Ivory,Roscam,Female,1977-09-09,,Financial Services,High Net Worth,N,Yes,10
1648,1648,Prissie,Dyde,Female,1981-06-09,VP Accounting,Financial Services,Mass Customer,N,No,10
1649,1649,Brenden,Dinley,Male,1962-07-17,Chief Design Engineer,Property,Mass Customer,N,No,11
1650,1650,Raphaela,Looby,Female,1980-05-03,Tax Accountant,,High Net Worth,N,No,1
1651,1651,Idalina,,Female,1996-11-25,Web Designer I,Telecommunications,Mass Customer,N,Yes,11
1652,1652,Ulrikaumeko,Heffernon,Female,1981-09-24,Operator,Manufacturing,High Net Worth,N,Yes,8
1653,1653,Florry,Folbige,Female,1987-04-29,,Argiculture,Mass Customer,N,Yes,9
1654,1654,Melli,Sperwell,Female,1989-03-05,Professor,IT,High Net Worth,N,Yes,7
1655,1655,Prinz,Codman,Male,1983-02-15,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,12
1656,1656,Constantin,Rodrigues,Male,1977-07-22,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,10
1657,1657,Stanwood,Troillet,Male,1977-03-08,Computer Systems Analyst III,Financial Services,Mass Customer,N,No,11
1658,1658,Selina,Clow,Female,1993-12-05,Sales Representative,Retail,Mass Customer,N,Yes,3
1659,1659,Olva,Sheehy,Female,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,10
1660,1660,Justinian,Jekyll,Male,1980-03-16,Internal Auditor,Retail,Affluent Customer,N,No,2
1661,1661,Meggy,Delgadillo,Female,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,7
1662,1662,Xenia,Willmett,Female,1956-04-01,Electrical Engineer,Manufacturing,High Net Worth,N,No,10
1663,1663,Analiese,Grimsditch,Female,1978-01-30,VP Quality Control,Property,High Net Worth,N,Yes,12
1664,1664,Karlis,Alner,Male,1975-12-30,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,11
1665,1665,Witty,Lauthian,Male,1977-11-18,Quality Engineer,Telecommunications,Mass Customer,N,No,11
1666,1666,Launce,Lording,Male,1977-04-02,Recruiting Manager,,Mass Customer,N,No,11
1667,1667,Jaime,Simonnin,Male,1955-02-18,Geological Engineer,Manufacturing,High Net Worth,N,No,11
